Notes,State,State Code,Year,Year Code,Cause of death,Cause of death Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,Arizona,4,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,75-84 years,75-84,95,411197,23.1
,Arizona,4,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,85+ years,85+,36,145737,24.7
,Arizona,4,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,65-74 years,65-74,57,751699,7.6
,Arizona,4,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,75-84 years,75-84,60,411197,14.6
,Arizona,4,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,85+ years,85+,27,145737,18.5
,Arizona,4,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,65-74 years,65-74,212,751699,28.2
,Arizona,4,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,75-84 years,75-84,213,411197,51.8
,Arizona,4,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,85+ years,85+,154,145737,105.7
,Arizona,4,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,65-74 years,65-74,20,751699,2.7
,Arizona,4,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,75-84 years,75-84,12,411197,Unreliable
,Arizona,4,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,85+ years,85+,11,145737,Unreliable
,Arizona,4,2019,2019,Malignant neoplasm of rectum,C20,65-74 years,65-74,33,751699,4.4
,Arizona,4,2019,2019,Malignant neoplasm of rectum,C20,75-84 years,75-84,33,411197,8
,Arizona,4,2019,2019,Malignant neoplasm of rectum,C20,85+ years,85+,20,145737,13.7
,Arizona,4,2019,2019,"Anus, unspecified - Malignant neoplasms",C21.0,65-74 years,65-74,10,751699,Unreliable
,Arizona,4,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,65-74 years,65-74,91,751699,12.1
,Arizona,4,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,75-84 years,75-84,54,411197,13.1
,Arizona,4,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,85+ years,85+,25,145737,17.2
,Arizona,4,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,65-74 years,65-74,62,751699,8.2
,Arizona,4,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,75-84 years,75-84,42,411197,10.2
,Arizona,4,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,85+ years,85+,17,145737,Unreliable
,Arizona,4,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,65-74 years,65-74,71,751699,9.4
,Arizona,4,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,75-84 years,75-84,58,411197,14.1
,Arizona,4,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,85+ years,85+,33,145737,22.6
,Arizona,4,2019,2019,Malignant neoplasm of gallbladder,C23,65-74 years,65-74,16,751699,Unreliable
,Arizona,4,2019,2019,Malignant neoplasm of gallbladder,C23,75-84 years,75-84,15,411197,Unreliable
,Arizona,4,2019,2019,Extrahepatic bile duct - Malignant neoplasms,C24.0,75-84 years,75-84,13,411197,Unreliable
,Arizona,4,2019,2019,"Biliary tract, unspecified - Malignant neoplasms",C24.9,75-84 years,75-84,10,411197,Unreliable
,Arizona,4,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,65-74 years,65-74,309,751699,41.1
,Arizona,4,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,75-84 years,75-84,299,411197,72.7
,Arizona,4,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,85+ years,85+,133,145737,91.3
,Arizona,4,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,65-74 years,65-74,12,751699,Unreliable
,Arizona,4,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,75-84 years,75-84,13,411197,Unreliable
,Arizona,4,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,65-74 years,65-74,19,751699,Unreliable
,Arizona,4,2019,2019,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,65-74 years,65-74,14,751699,Unreliable
,Arizona,4,2019,2019,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,75-84 years,75-84,10,411197,Unreliable
,Arizona,4,2019,2019,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,85+ years,85+,10,145737,Unreliable
,Arizona,4,2019,2019,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,85+ years,85+,10,145737,Unreliable
,Arizona,4,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,65-74 years,65-74,855,751699,113.7
,Arizona,4,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,75-84 years,75-84,808,411197,196.5
,Arizona,4,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,85+ years,85+,314,145737,215.5
,Arizona,4,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,65-74 years,65-74,52,751699,6.9
,Arizona,4,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,75-84 years,75-84,56,411197,13.6
,Arizona,4,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,85+ years,85+,26,145737,17.8
,Arizona,4,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,65-74 years,65-74,10,751699,Unreliable
,Arizona,4,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,75-84 years,75-84,12,411197,Unreliable
,Arizona,4,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,85+ years,85+,13,145737,Unreliable
,Arizona,4,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,65-74 years,65-74,16,751699,Unreliable
,Arizona,4,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,75-84 years,75-84,14,411197,Unreliable
,Arizona,4,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,85+ years,85+,18,145737,Unreliable
,Arizona,4,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,65-74 years,65-74,25,751699,3.3
,Arizona,4,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,75-84 years,75-84,18,411197,Unreliable
,Arizona,4,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,65-74 years,65-74,251,751699,33.4
,Arizona,4,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,75-84 years,75-84,183,411197,44.5
,Arizona,4,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,85+ years,85+,147,145737,100.9
,Arizona,4,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,65-74 years,65-74,16,751699,Unreliable
,Arizona,4,2019,2019,Endometrium - Malignant neoplasms,C54.1,65-74 years,65-74,46,751699,6.1
,Arizona,4,2019,2019,Endometrium - Malignant neoplasms,C54.1,75-84 years,75-84,28,411197,6.8
,Arizona,4,2019,2019,Endometrium - Malignant neoplasms,C54.1,85+ years,85+,12,145737,Unreliable
,Arizona,4,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,65-74 years,65-74,32,751699,4.3
,Arizona,4,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,75-84 years,75-84,15,411197,Unreliable
,Arizona,4,2019,2019,Malignant neoplasm of ovary,C56,65-74 years,65-74,98,751699,13
,Arizona,4,2019,2019,Malignant neoplasm of ovary,C56,75-84 years,75-84,74,411197,18
,Arizona,4,2019,2019,Malignant neoplasm of ovary,C56,85+ years,85+,40,145737,27.4
,Arizona,4,2019,2019,Malignant neoplasm of prostate,C61,65-74 years,65-74,160,751699,21.3
,Arizona,4,2019,2019,Malignant neoplasm of prostate,C61,75-84 years,75-84,270,411197,65.7
,Arizona,4,2019,2019,Malignant neoplasm of prostate,C61,85+ years,85+,227,145737,155.8
,Arizona,4,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,65-74 years,65-74,77,751699,10.2
,Arizona,4,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,75-84 years,75-84,95,411197,23.1
,Arizona,4,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,85+ years,85+,48,145737,32.9
,Arizona,4,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,65-74 years,65-74,80,751699,10.6
,Arizona,4,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,75-84 years,75-84,128,411197,31.1
,Arizona,4,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,85+ years,85+,95,145737,65.2
,Arizona,4,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,65-74 years,65-74,94,751699,12.5
,Arizona,4,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,75-84 years,75-84,79,411197,19.2
,Arizona,4,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,85+ years,85+,34,145737,23.3
,Arizona,4,2019,2019,Malignant neoplasm of thyroid gland,C73,65-74 years,65-74,11,751699,Unreliable
,Arizona,4,2019,2019,Malignant neoplasm of thyroid gland,C73,75-84 years,75-84,14,411197,Unreliable
,Arizona,4,2019,2019,"Head, face and neck - Malignant neoplasms",C76.0,65-74 years,65-74,10,751699,Unreliable
,Arizona,4,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,75-84 years,75-84,12,411197,Unreliable
,Arizona,4,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,65-74 years,65-74,18,751699,Unreliable
,Arizona,4,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,75-84 years,75-84,11,411197,Unreliable
,Arizona,4,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,85+ years,85+,11,145737,Unreliable
,Arizona,4,2019,2019,Malignant neoplasm without specification of site,C80,65-74 years,65-74,176,751699,23.4
,Arizona,4,2019,2019,Malignant neoplasm without specification of site,C80,75-84 years,75-84,186,411197,45.2
,Arizona,4,2019,2019,Malignant neoplasm without specification of site,C80,85+ years,85+,114,145737,78.2
,Arizona,4,2019,2019,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,65-74 years,65-74,12,751699,Unreliable
,Arizona,4,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,65-74 years,65-74,24,751699,3.2
,Arizona,4,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,75-84 years,75-84,16,411197,Unreliable
,Arizona,4,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,85+ years,85+,12,145737,Unreliable
,Arizona,4,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,65-74 years,65-74,19,751699,Unreliable
,Arizona,4,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,75-84 years,75-84,20,411197,4.9
,Arizona,4,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,85+ years,85+,15,145737,Unreliable
,Arizona,4,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,65-74 years,65-74,40,751699,5.3
,Arizona,4,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,75-84 years,75-84,72,411197,17.5
,Arizona,4,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,85+ years,85+,50,145737,34.3
,Arizona,4,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,65-74 years,65-74,62,751699,8.2
,Arizona,4,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,75-84 years,75-84,88,411197,21.4
,Arizona,4,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,85+ years,85+,55,145737,37.7
,Arizona,4,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,65-74 years,65-74,24,751699,3.2
,Arizona,4,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,75-84 years,75-84,48,411197,11.7
,Arizona,4,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,85+ years,85+,42,145737,28.8
,Arizona,4,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,65-74 years,65-74,61,751699,8.1
,Arizona,4,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,75-84 years,75-84,68,411197,16.5
,Arizona,4,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,85+ years,85+,28,145737,19.2
,Arizona,4,2019,2019,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,65-74 years,65-74,12,751699,Unreliable
,Arizona,4,2019,2019,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,75-84 years,75-84,10,411197,Unreliable
,Arizona,4,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,65-74 years,65-74,11,751699,Unreliable
,Arizona,4,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,85+ years,85+,10,145737,Unreliable
,Arizona,4,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,65-74 years,65-74,23,751699,3.1
,Arizona,4,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,75-84 years,75-84,40,411197,9.7
,Arizona,4,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,85+ years,85+,14,145737,Unreliable
,Arizona,4,2019,2019,"Brain, unspecified - Uncertain neoplasms",D43.2,75-84 years,75-84,11,411197,Unreliable
,Arizona,4,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,65-74 years,65-74,37,751699,4.9
,Arizona,4,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,75-84 years,75-84,78,411197,19
,Arizona,4,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,85+ years,85+,56,145737,38.4
,Arizona,4,2019,2019,Chronic myeloproliferative disease - Uncertain neoplasms,D47.1,65-74 years,65-74,11,751699,Unreliable
,Arizona,4,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,65-74 years,65-74,20,786905,2.5
,Arizona,4,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,75-84 years,75-84,13,434972,Unreliable
,Arizona,4,2020,2020,"Pharynx, unspecified - Malignant neoplasms",C14.0,65-74 years,65-74,14,786905,Unreliable
,Arizona,4,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,65-74 years,65-74,111,786905,14.1
,Arizona,4,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,75-84 years,75-84,94,434972,21.6
,Arizona,4,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,85+ years,85+,29,152098,19.1
,Arizona,4,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,65-74 years,65-74,57,786905,7.2
,Arizona,4,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,75-84 years,75-84,49,434972,11.3
,Arizona,4,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,85+ years,85+,31,152098,20.4
,Arizona,4,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,65-74 years,65-74,243,786905,30.9
,Arizona,4,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,75-84 years,75-84,214,434972,49.2
,Arizona,4,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,85+ years,85+,178,152098,117
,Arizona,4,2020,2020,Malignant neoplasm of rectum,C20,65-74 years,65-74,35,786905,4.4
,Arizona,4,2020,2020,Malignant neoplasm of rectum,C20,75-84 years,75-84,30,434972,6.9
,Arizona,4,2020,2020,Malignant neoplasm of rectum,C20,85+ years,85+,21,152098,13.8
,Arizona,4,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,65-74 years,65-74,110,786905,14
,Arizona,4,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,75-84 years,75-84,54,434972,12.4
,Arizona,4,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,85+ years,85+,22,152098,14.5
,Arizona,4,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,65-74 years,65-74,50,786905,6.4
,Arizona,4,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,75-84 years,75-84,37,434972,8.5
,Arizona,4,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,85+ years,85+,19,152098,Unreliable
,Arizona,4,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,65-74 years,65-74,54,786905,6.9
,Arizona,4,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,75-84 years,75-84,66,434972,15.2
,Arizona,4,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,85+ years,85+,35,152098,23
,Arizona,4,2020,2020,Malignant neoplasm of gallbladder,C23,65-74 years,65-74,12,786905,Unreliable
,Arizona,4,2020,2020,Malignant neoplasm of gallbladder,C23,75-84 years,75-84,11,434972,Unreliable
,Arizona,4,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,65-74 years,65-74,318,786905,40.4
,Arizona,4,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,75-84 years,75-84,298,434972,68.5
,Arizona,4,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,85+ years,85+,141,152098,92.7
,Arizona,4,2020,2020,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,65-74 years,65-74,12,786905,Unreliable
,Arizona,4,2020,2020,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,75-84 years,75-84,10,434972,Unreliable
,Arizona,4,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,65-74 years,65-74,20,786905,2.5
,Arizona,4,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,75-84 years,75-84,20,434972,4.6
,Arizona,4,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,85+ years,85+,10,152098,Unreliable
,Arizona,4,2020,2020,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,65-74 years,65-74,13,786905,Unreliable
,Arizona,4,2020,2020,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,75-84 years,75-84,20,434972,4.6
,Arizona,4,2020,2020,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,75-84 years,75-84,16,434972,Unreliable
,Arizona,4,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,65-74 years,65-74,823,786905,104.6
,Arizona,4,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,75-84 years,75-84,860,434972,197.7
,Arizona,4,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,85+ years,85+,357,152098,234.7
,Arizona,4,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,65-74 years,65-74,49,786905,6.2
,Arizona,4,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,75-84 years,75-84,50,434972,11.5
,Arizona,4,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,85+ years,85+,34,152098,22.4
,Arizona,4,2020,2020,Skin of scalp and neck - Malignant neoplasms,C44.4,65-74 years,65-74,20,786905,2.5
,Arizona,4,2020,2020,Skin of scalp and neck - Malignant neoplasms,C44.4,75-84 years,75-84,15,434972,Unreliable
,Arizona,4,2020,2020,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,65-74 years,65-74,13,786905,Unreliable
,Arizona,4,2020,2020,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,75-84 years,75-84,17,434972,Unreliable
,Arizona,4,2020,2020,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,85+ years,85+,14,152098,Unreliable
,Arizona,4,2020,2020,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,65-74 years,65-74,13,786905,Unreliable
,Arizona,4,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,65-74 years,65-74,10,786905,Unreliable
,Arizona,4,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,75-84 years,75-84,16,434972,Unreliable
,Arizona,4,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,65-74 years,65-74,211,786905,26.8
,Arizona,4,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,75-84 years,75-84,213,434972,49
,Arizona,4,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,85+ years,85+,143,152098,94
,Arizona,4,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,65-74 years,65-74,13,786905,Unreliable
,Arizona,4,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,75-84 years,75-84,14,434972,Unreliable
,Arizona,4,2020,2020,Endometrium - Malignant neoplasms,C54.1,65-74 years,65-74,35,786905,4.4
,Arizona,4,2020,2020,Endometrium - Malignant neoplasms,C54.1,75-84 years,75-84,37,434972,8.5
,Arizona,4,2020,2020,Endometrium - Malignant neoplasms,C54.1,85+ years,85+,13,152098,Unreliable
,Arizona,4,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,65-74 years,65-74,26,786905,3.3
,Arizona,4,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,75-84 years,75-84,20,434972,4.6
,Arizona,4,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,85+ years,85+,13,152098,Unreliable
,Arizona,4,2020,2020,Malignant neoplasm of ovary,C56,65-74 years,65-74,94,786905,11.9
,Arizona,4,2020,2020,Malignant neoplasm of ovary,C56,75-84 years,75-84,76,434972,17.5
,Arizona,4,2020,2020,Malignant neoplasm of ovary,C56,85+ years,85+,39,152098,25.6
,Arizona,4,2020,2020,Malignant neoplasm of prostate,C61,65-74 years,65-74,185,786905,23.5
