Notes,State,State Code,Year,Year Code,Cause of death,Cause of death Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,Arkansas,5,2019,2019,Malignant neoplasm without specification of site,C80,55-64 years,55-64,69,385994,17.9
,Arkansas,5,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,55-64 years,55-64,18,385994,Unreliable
,Arkansas,5,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,55-64 years,55-64,10,385994,Unreliable
,Arkansas,5,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,55-64 years,55-64,12,385994,Unreliable
,Arkansas,5,2020,2020,"Pharynx, unspecified - Malignant neoplasms",C14.0,55-64 years,55-64,11,386200,Unreliable
,Arkansas,5,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,42,386200,10.9
,Arkansas,5,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,55-64 years,55-64,17,386200,Unreliable
,Arkansas,5,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,30,358067,8.4
,Arkansas,5,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,86,386200,22.3
,Arkansas,5,2020,2020,Malignant neoplasm of rectum,C20,45-54 years,45-54,10,358067,Unreliable
,Arkansas,5,2020,2020,Malignant neoplasm of rectum,C20,55-64 years,55-64,17,386200,Unreliable
,Arkansas,5,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,29,386200,7.5
,Arkansas,5,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,55-64 years,55-64,12,386200,Unreliable
,Arkansas,5,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,45-54 years,45-54,13,358067,Unreliable
,Arkansas,5,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,55-64 years,55-64,32,386200,8.3
,Arkansas,5,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,20,358067,5.6
,Arkansas,5,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,86,386200,22.3
,Arkansas,5,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,76,358067,21.2
,Arkansas,5,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,373,386200,96.6
,Arkansas,5,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,47,358067,13.1
,Arkansas,5,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,79,386200,20.5
,Arkansas,5,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,45-54 years,45-54,11,358067,Unreliable
,Arkansas,5,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,55-64 years,55-64,11,386200,Unreliable
,Arkansas,5,2020,2020,Malignant neoplasm of ovary,C56,55-64 years,55-64,23,386200,6
,Arkansas,5,2020,2020,Malignant neoplasm of prostate,C61,55-64 years,55-64,23,386200,6
,Arkansas,5,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,45-54 years,45-54,15,358067,Unreliable
,Arkansas,5,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,44,386200,11.4
,Arkansas,5,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,10,386200,Unreliable
,Arkansas,5,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,17,358067,Unreliable
,Arkansas,5,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,42,386200,10.9
,Arkansas,5,2020,2020,Malignant neoplasm without specification of site,C80,45-54 years,45-54,19,358067,Unreliable
,Arkansas,5,2020,2020,Malignant neoplasm without specification of site,C80,55-64 years,55-64,44,386200,11.4
,Arkansas,5,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,45-54 years,45-54,11,358067,Unreliable
,Arkansas,5,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,55-64 years,55-64,21,386200,5.4
,Arkansas,5,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,55-64 years,55-64,13,386200,Unreliable
,Arkansas,5,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,55-64 years,55-64,23,386200,6
,California,6,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,45-54 years,45-54,16,4979745,Unreliable
,California,6,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,55-64 years,55-64,71,4786635,1.5
,California,6,2019,2019,"Mouth, unspecified - Malignant neoplasms",C06.9,55-64 years,55-64,14,4786635,Unreliable
,California,6,2019,2019,"Tonsil, unspecified - Malignant neoplasms",C09.9,45-54 years,45-54,12,4979745,Unreliable
,California,6,2019,2019,"Tonsil, unspecified - Malignant neoplasms",C09.9,55-64 years,55-64,30,4786635,0.6
,California,6,2019,2019,"Oropharynx, unspecified - Malignant neoplasms",C10.9,55-64 years,55-64,34,4786635,0.7
,California,6,2019,2019,"Nasopharynx, unspecified - Malignant neoplasms",C11.9,45-54 years,45-54,16,4979745,Unreliable
,California,6,2019,2019,"Nasopharynx, unspecified - Malignant neoplasms",C11.9,55-64 years,55-64,21,4786635,0.4
,California,6,2019,2019,"Pharynx, unspecified - Malignant neoplasms",C14.0,55-64 years,55-64,24,4786635,0.5
,California,6,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,45-54 years,45-54,72,4979745,1.4
,California,6,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,257,4786635,5.4
,California,6,2019,2019,Cardia - Malignant neoplasms,C16.0,55-64 years,55-64,26,4786635,0.5
,California,6,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,45-54 years,45-54,151,4979745,3
,California,6,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,55-64 years,55-64,290,4786635,6.1
,California,6,2019,2019,Duodenum - Malignant neoplasms,C17.0,55-64 years,55-64,10,4786635,Unreliable
,California,6,2019,2019,Appendix - Malignant neoplasms,C18.1,45-54 years,45-54,13,4979745,Unreliable
,California,6,2019,2019,Appendix - Malignant neoplasms,C18.1,55-64 years,55-64,21,4786635,0.4
,California,6,2019,2019,Sigmoid colon - Malignant neoplasms,C18.7,45-54 years,45-54,13,4979745,Unreliable
,California,6,2019,2019,Sigmoid colon - Malignant neoplasms,C18.7,55-64 years,55-64,16,4786635,Unreliable
,California,6,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,347,4979745,7
,California,6,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,706,4786635,14.7
,California,6,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,45-54 years,45-54,38,4979745,0.8
,California,6,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,55-64 years,55-64,74,4786635,1.5
,California,6,2019,2019,Malignant neoplasm of rectum,C20,45-54 years,45-54,88,4979745,1.8
,California,6,2019,2019,Malignant neoplasm of rectum,C20,55-64 years,55-64,182,4786635,3.8
,California,6,2019,2019,"Anus, unspecified - Malignant neoplasms",C21.0,45-54 years,45-54,19,4979745,Unreliable
,California,6,2019,2019,"Anus, unspecified - Malignant neoplasms",C21.0,55-64 years,55-64,25,4786635,0.5
,California,6,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,45-54 years,45-54,89,4979745,1.8
,California,6,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,411,4786635,8.6
,California,6,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,45-54 years,45-54,58,4979745,1.2
,California,6,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,55-64 years,55-64,179,4786635,3.7
,California,6,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,45-54 years,45-54,47,4979745,0.9
,California,6,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,55-64 years,55-64,217,4786635,4.5
,California,6,2019,2019,Malignant neoplasm of gallbladder,C23,45-54 years,45-54,19,4979745,Unreliable
,California,6,2019,2019,Malignant neoplasm of gallbladder,C23,55-64 years,55-64,59,4786635,1.2
,California,6,2019,2019,Extrahepatic bile duct - Malignant neoplasms,C24.0,55-64 years,55-64,16,4786635,Unreliable
,California,6,2019,2019,"Biliary tract, unspecified - Malignant neoplasms",C24.9,55-64 years,55-64,14,4786635,Unreliable
,California,6,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,244,4979745,4.9
,California,6,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,811,4786635,16.9
,California,6,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,45-54 years,45-54,13,4979745,Unreliable
,California,6,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,55-64 years,55-64,26,4786635,0.5
,California,6,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,45-54 years,45-54,17,4979745,Unreliable
,California,6,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,55-64 years,55-64,50,4786635,1
,California,6,2019,2019,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,55-64 years,55-64,13,4786635,Unreliable
,California,6,2019,2019,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,55-64 years,55-64,12,4786635,Unreliable
,California,6,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,309,4979745,6.2
,California,6,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,1585,4786635,33.1
,California,6,2019,2019,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,55-64 years,55-64,15,4786635,Unreliable
,California,6,2019,2019,Malignant melanoma of trunk - Malignant neoplasms,C43.5,45-54 years,45-54,10,4979745,Unreliable
,California,6,2019,2019,Malignant melanoma of trunk - Malignant neoplasms,C43.5,55-64 years,55-64,15,4786635,Unreliable
,California,6,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,45-54 years,45-54,34,4979745,0.7
,California,6,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,55-64 years,55-64,96,4786635,2
,California,6,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,55-64 years,55-64,33,4786635,0.7
,California,6,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,55-64 years,55-64,22,4786635,0.5
,California,6,2019,2019,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,55-64 years,55-64,16,4786635,Unreliable
,California,6,2019,2019,Retroperitoneum - Malignant neoplasms,C48.0,55-64 years,55-64,16,4786635,Unreliable
,California,6,2019,2019,"Peritoneum, unspecified - Malignant neoplasms",C48.2,55-64 years,55-64,16,4786635,Unreliable
,California,6,2019,2019,Connective and soft tissue of abdomen - Malignant neoplasms,C49.4,55-64 years,55-64,17,4786635,Unreliable
,California,6,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,45-54 years,45-54,50,4979745,1
,California,6,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,55-64 years,55-64,74,4786635,1.5
,California,6,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,566,4979745,11.4
,California,6,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,965,4786635,20.2
,California,6,2019,2019,"Vulva, unspecified - Malignant neoplasms",C51.9,55-64 years,55-64,18,4786635,Unreliable
,California,6,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,45-54 years,45-54,98,4979745,2
,California,6,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,55-64 years,55-64,106,4786635,2.2
,California,6,2019,2019,Endometrium - Malignant neoplasms,C54.1,45-54 years,45-54,37,4979745,0.7
,California,6,2019,2019,Endometrium - Malignant neoplasms,C54.1,55-64 years,55-64,154,4786635,3.2
,California,6,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,45-54 years,45-54,66,4979745,1.3
,California,6,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,55-64 years,55-64,154,4786635,3.2
,California,6,2019,2019,Malignant neoplasm of ovary,C56,45-54 years,45-54,137,4979745,2.8
,California,6,2019,2019,Malignant neoplasm of ovary,C56,55-64 years,55-64,320,4786635,6.7
,California,6,2019,2019,Fallopian tube - Malignant neoplasms,C57.0,55-64 years,55-64,15,4786635,Unreliable
,California,6,2019,2019,Malignant neoplasm of prostate,C61,45-54 years,45-54,49,4979745,1
,California,6,2019,2019,Malignant neoplasm of prostate,C61,55-64 years,55-64,301,4786635,6.3
,California,6,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,45-54 years,45-54,83,4979745,1.7
,California,6,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,261,4786635,5.5
,California,6,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,45-54 years,45-54,40,4979745,0.8
,California,6,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,153,4786635,3.2
,California,6,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,173,4979745,3.5
,California,6,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,430,4786635,9
,California,6,2019,2019,Malignant neoplasm of thyroid gland,C73,45-54 years,45-54,18,4979745,Unreliable
,California,6,2019,2019,Malignant neoplasm of thyroid gland,C73,55-64 years,55-64,34,4786635,0.7
,California,6,2019,2019,"Head, face and neck - Malignant neoplasms",C76.0,55-64 years,55-64,14,4786635,Unreliable
,California,6,2019,2019,Abdomen - Malignant neoplasms,C76.2,55-64 years,55-64,10,4786635,Unreliable
,California,6,2019,2019,Secondary malignant neoplasm of lung - Malignant neoplasms,C78.0,55-64 years,55-64,10,4786635,Unreliable
,California,6,2019,2019,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,C78.6,55-64 years,55-64,20,4786635,0.4
,California,6,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,45-54 years,45-54,10,4979745,Unreliable
,California,6,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,55-64 years,55-64,47,4786635,1
,California,6,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,45-54 years,45-54,13,4979745,Unreliable
,California,6,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,55-64 years,55-64,43,4786635,0.9
,California,6,2019,2019,Malignant neoplasm without specification of site,C80,45-54 years,45-54,135,4979745,2.7
,California,6,2019,2019,Malignant neoplasm without specification of site,C80,55-64 years,55-64,398,4786635,8.3
,California,6,2019,2019,"Hodgkin disease, unspecified",C81.9,45-54 years,45-54,13,4979745,Unreliable
,California,6,2019,2019,"Hodgkin disease, unspecified",C81.9,55-64 years,55-64,18,4786635,Unreliable
,California,6,2019,2019,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,55-64 years,55-64,16,4786635,Unreliable
,California,6,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,45-54 years,45-54,28,4979745,0.6
,California,6,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,55-64 years,55-64,75,4786635,1.6
,California,6,2019,2019,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,45-54 years,45-54,11,4979745,Unreliable
,California,6,2019,2019,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,55-64 years,55-64,21,4786635,0.4
,California,6,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,45-54 years,45-54,13,4979745,Unreliable
,California,6,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,55-64 years,55-64,38,4786635,0.8
,California,6,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,45-54 years,45-54,35,4979745,0.7
,California,6,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,55-64 years,55-64,117,4786635,2.4
,California,6,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,45-54 years,45-54,48,4979745,1
,California,6,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,55-64 years,55-64,191,4786635,4
,California,6,2019,2019,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,45-54 years,45-54,23,4979745,0.5
,California,6,2019,2019,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,55-64 years,55-64,30,4786635,0.6
,California,6,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,55-64 years,55-64,31,4786635,0.6
,California,6,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,45-54 years,45-54,75,4979745,1.5
,California,6,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,55-64 years,55-64,150,4786635,3.1
,California,6,2019,2019,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,55-64 years,55-64,12,4786635,Unreliable
,California,6,2019,2019,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,55-64 years,55-64,12,4786635,Unreliable
,California,6,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,55-64 years,55-64,12,4786635,Unreliable
,California,6,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,45-54 years,45-54,25,4979745,0.5
,California,6,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,55-64 years,55-64,58,4786635,1.2
,California,6,2019,2019,"Brain, unspecified - Uncertain neoplasms",D43.2,55-64 years,55-64,18,4786635,Unreliable
,California,6,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,45-54 years,45-54,12,4979745,Unreliable
,California,6,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,55-64 years,55-64,34,4786635,0.7
,California,6,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,45-54 years,45-54,22,4910948,0.4
,California,6,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,55-64 years,55-64,62,4762421,1.3
,California,6,2020,2020,"Mouth, unspecified - Malignant neoplasms",C06.9,55-64 years,55-64,18,4762421,Unreliable
,California,6,2020,2020,"Tonsil, unspecified - Malignant neoplasms",C09.9,45-54 years,45-54,17,4910948,Unreliable
,California,6,2020,2020,"Tonsil, unspecified - Malignant neoplasms",C09.9,55-64 years,55-64,30,4762421,0.6
,California,6,2020,2020,"Oropharynx, unspecified - Malignant neoplasms",C10.9,55-64 years,55-64,44,4762421,0.9
,California,6,2020,2020,"Nasopharynx, unspecified - Malignant neoplasms",C11.9,55-64 years,55-64,32,4762421,0.7
,California,6,2020,2020,"Pharynx, unspecified - Malignant neoplasms",C14.0,55-64 years,55-64,25,4762421,0.5
,California,6,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,45-54 years,45-54,72,4910948,1.5
,California,6,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,242,4762421,5.1
,California,6,2020,2020,Cardia - Malignant neoplasms,C16.0,45-54 years,45-54,14,4910948,Unreliable
,California,6,2020,2020,Cardia - Malignant neoplasms,C16.0,55-64 years,55-64,22,4762421,0.5
,California,6,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,45-54 years,45-54,164,4910948,3.3
,California,6,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,55-64 years,55-64,280,4762421,5.9
,California,6,2020,2020,Duodenum - Malignant neoplasms,C17.0,45-54 years,45-54,11,4910948,Unreliable
,California,6,2020,2020,Duodenum - Malignant neoplasms,C17.0,55-64 years,55-64,13,4762421,Unreliable
,California,6,2020,2020,Appendix - Malignant neoplasms,C18.1,55-64 years,55-64,35,4762421,0.7
,California,6,2020,2020,Sigmoid colon - Malignant neoplasms,C18.7,45-54 years,45-54,15,4910948,Unreliable
,California,6,2020,2020,Sigmoid colon - Malignant neoplasms,C18.7,55-64 years,55-64,25,4762421,0.5
,California,6,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,328,4910948,6.7
,California,6,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,702,4762421,14.7
,California,6,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,45-54 years,45-54,44,4910948,0.9
,California,6,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,55-64 years,55-64,82,4762421,1.7
,California,6,2020,2020,Malignant neoplasm of rectum,C20,45-54 years,45-54,79,4910948,1.6
,California,6,2020,2020,Malignant neoplasm of rectum,C20,55-64 years,55-64,193,4762421,4.1
