Notes,State,State Code,Year,Year Code,Cause of death,Cause of death Code,Gender,Gender Code,Deaths,Population,Crude Rate
,Arizona,4,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,Female,F,91,3661420,2.5
,Arizona,4,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,Male,M,117,3617297,3.2
,Arizona,4,2019,2019,Duodenum - Malignant neoplasms,C17.0,Male,M,11,3617297,Unreliable
,Arizona,4,2019,2019,Caecum - Malignant neoplasms,C18.0,Female,F,10,3661420,Unreliable
,Arizona,4,2019,2019,Sigmoid colon - Malignant neoplasms,C18.7,Male,M,11,3617297,Unreliable
,Arizona,4,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,Female,F,380,3661420,10.4
,Arizona,4,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,Male,M,451,3617297,12.5
,Arizona,4,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,Female,F,24,3661420,0.7
,Arizona,4,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,Male,M,49,3617297,1.4
,Arizona,4,2019,2019,Malignant neoplasm of rectum,C20,Female,F,54,3661420,1.5
,Arizona,4,2019,2019,Malignant neoplasm of rectum,C20,Male,M,79,3617297,2.2
,Arizona,4,2019,2019,"Anus, unspecified - Malignant neoplasms",C21.0,Female,F,15,3661420,Unreliable
,Arizona,4,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,Female,F,64,3661420,1.7
,Arizona,4,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,Male,M,216,3617297,6
,Arizona,4,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Female,F,76,3661420,2.1
,Arizona,4,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Male,M,89,3617297,2.5
,Arizona,4,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,Female,F,81,3661420,2.2
,Arizona,4,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,Male,M,143,3617297,4
,Arizona,4,2019,2019,Malignant neoplasm of gallbladder,C23,Female,F,34,3661420,0.9
,Arizona,4,2019,2019,Malignant neoplasm of gallbladder,C23,Male,M,14,3617297,Unreliable
,Arizona,4,2019,2019,Extrahepatic bile duct - Malignant neoplasms,C24.0,Female,F,16,3661420,Unreliable
,Arizona,4,2019,2019,Extrahepatic bile duct - Malignant neoplasms,C24.0,Male,M,18,3617297,Unreliable
,Arizona,4,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,Female,F,460,3661420,12.6
,Arizona,4,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,Male,M,529,3617297,14.6
,Arizona,4,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,Female,F,18,3661420,Unreliable
,Arizona,4,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,Male,M,26,3617297,0.7
,Arizona,4,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,Male,M,42,3617297,1.2
,Arizona,4,2019,2019,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,Female,F,21,3661420,0.6
,Arizona,4,2019,2019,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,Male,M,19,3617297,Unreliable
,Arizona,4,2019,2019,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,Male,M,16,3617297,Unreliable
,Arizona,4,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Female,F,1154,3661420,31.5
,Arizona,4,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Male,M,1269,3617297,35.1
,Arizona,4,2019,2019,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,Female,F,14,3661420,Unreliable
,Arizona,4,2019,2019,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,Male,M,19,3617297,Unreliable
,Arizona,4,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Female,F,67,3661420,1.8
,Arizona,4,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Male,M,121,3617297,3.3
,Arizona,4,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,Female,F,11,3661420,Unreliable
,Arizona,4,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,Male,M,38,3617297,1.1
,Arizona,4,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,Female,F,18,3661420,Unreliable
,Arizona,4,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,Male,M,40,3617297,1.1
,Arizona,4,2019,2019,Mesothelioma of other sites - Malignant neoplasms,C45.7,Male,M,11,3617297,Unreliable
,Arizona,4,2019,2019,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,Male,M,18,3617297,Unreliable
,Arizona,4,2019,2019,"Peritoneum, unspecified - Malignant neoplasms",C48.2,Female,F,13,3661420,Unreliable
,Arizona,4,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,Female,F,43,3661420,1.2
,Arizona,4,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,Male,M,34,3617297,0.9
,Arizona,4,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,Female,F,897,3661420,24.5
,Arizona,4,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,Male,M,12,3617297,Unreliable
,Arizona,4,2019,2019,"Vulva, unspecified - Malignant neoplasms",C51.9,Female,F,22,3661420,0.6
,Arizona,4,2019,2019,Malignant neoplasm of vagina,C52,Female,F,11,3661420,Unreliable
,Arizona,4,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,Female,F,83,3661420,2.3
,Arizona,4,2019,2019,Endometrium - Malignant neoplasms,C54.1,Female,F,122,3661420,3.3
,Arizona,4,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,Female,F,78,3661420,2.1
,Arizona,4,2019,2019,Malignant neoplasm of ovary,C56,Female,F,305,3661420,8.3
,Arizona,4,2019,2019,Fallopian tube - Malignant neoplasms,C57.0,Female,F,12,3661420,Unreliable
,Arizona,4,2019,2019,"Female genital organ, unspecified - Malignant neoplasms",C57.9,Female,F,11,3661420,Unreliable
,Arizona,4,2019,2019,Malignant neoplasm of prostate,C61,Male,M,735,3617297,20.3
,Arizona,4,2019,2019,"Testis, unspecified - Malignant neoplasms",C62.9,Male,M,13,3617297,Unreliable
,Arizona,4,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,Female,F,104,3661420,2.8
,Arizona,4,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,Male,M,197,3617297,5.4
,Arizona,4,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,Female,F,95,3661420,2.6
,Arizona,4,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,Male,M,260,3617297,7.2
,Arizona,4,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,Female,F,140,3661420,3.8
,Arizona,4,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,Male,M,193,3617297,5.3
,Arizona,4,2019,2019,Malignant neoplasm of thyroid gland,C73,Female,F,24,3661420,0.7
,Arizona,4,2019,2019,Malignant neoplasm of thyroid gland,C73,Male,M,18,3617297,Unreliable
,Arizona,4,2019,2019,"Head, face and neck - Malignant neoplasms",C76.0,Male,M,24,3617297,0.7
,Arizona,4,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,Female,F,12,3661420,Unreliable
,Arizona,4,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,Male,M,21,3617297,0.6
,Arizona,4,2019,2019,Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms,C79.5,Male,M,10,3617297,Unreliable
,Arizona,4,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,Female,F,16,3661420,Unreliable
,Arizona,4,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,Male,M,46,3617297,1.3
,Arizona,4,2019,2019,Malignant neoplasm without specification of site,C80,Female,F,273,3661420,7.5
,Arizona,4,2019,2019,Malignant neoplasm without specification of site,C80,Male,M,338,3617297,9.3
,Arizona,4,2019,2019,"Hodgkin disease, unspecified",C81.9,Male,M,14,3617297,Unreliable
,Arizona,4,2019,2019,"Follicular non-Hodgkin lymphoma, unspecified",C82.9,Male,M,12,3617297,Unreliable
,Arizona,4,2019,2019,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,Male,M,23,3617297,0.6
,Arizona,4,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Female,F,29,3661420,0.8
,Arizona,4,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Male,M,39,3617297,1.1
,Arizona,4,2019,2019,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,Male,M,11,3617297,Unreliable
,Arizona,4,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Female,F,32,3661420,0.9
,Arizona,4,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Male,M,43,3617297,1.2
,Arizona,4,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,Female,F,76,3661420,2.1
,Arizona,4,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,Male,M,115,3617297,3.2
,Arizona,4,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,Female,F,102,3661420,2.8
,Arizona,4,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,Male,M,139,3617297,3.8
,Arizona,4,2019,2019,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,Female,F,20,3661420,0.5
,Arizona,4,2019,2019,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,Male,M,23,3617297,0.6
,Arizona,4,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Female,F,53,3661420,1.4
,Arizona,4,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Male,M,68,3617297,1.9
,Arizona,4,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Female,F,86,3661420,2.3
,Arizona,4,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Male,M,115,3617297,3.2
,Arizona,4,2019,2019,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,Female,F,13,3661420,Unreliable
,Arizona,4,2019,2019,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,Male,M,21,3617297,0.6
,Arizona,4,2019,2019,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,Female,F,19,3661420,Unreliable
,Arizona,4,2019,2019,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,Male,M,23,3617297,0.6
,Arizona,4,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,Female,F,17,3661420,Unreliable
,Arizona,4,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,Male,M,24,3617297,0.7
,Arizona,4,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,Female,F,27,3661420,0.7
,Arizona,4,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,Male,M,63,3617297,1.7
,Arizona,4,2019,2019,"Trachea, bronchus and lung - Uncertain neoplasms",D38.1,Female,F,14,3661420,Unreliable
,Arizona,4,2019,2019,"Trachea, bronchus and lung - Uncertain neoplasms",D38.1,Male,M,10,3617297,Unreliable
,Arizona,4,2019,2019,"Brain, unspecified - Uncertain neoplasms",D43.2,Female,F,14,3661420,Unreliable
,Arizona,4,2019,2019,"Brain, unspecified - Uncertain neoplasms",D43.2,Male,M,13,3617297,Unreliable
,Arizona,4,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Female,F,69,3661420,1.9
,Arizona,4,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Male,M,115,3617297,3.2
,Arizona,4,2019,2019,Chronic myeloproliferative disease - Uncertain neoplasms,D47.1,Female,F,17,3661420,Unreliable
,Arizona,4,2019,2019,Chronic myeloproliferative disease - Uncertain neoplasms,D47.1,Male,M,14,3617297,Unreliable
,Arizona,4,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,Female,F,20,3735475,0.5
,Arizona,4,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,Male,M,33,3685926,0.9
,Arizona,4,2020,2020,"Tonsil, unspecified - Malignant neoplasms",C09.9,Male,M,18,3685926,Unreliable
,Arizona,4,2020,2020,"Oropharynx, unspecified - Malignant neoplasms",C10.9,Male,M,24,3685926,0.7
,Arizona,4,2020,2020,"Pharynx, unspecified - Malignant neoplasms",C14.0,Male,M,29,3685926,0.8
,Arizona,4,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Female,F,48,3735475,1.3
,Arizona,4,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Male,M,257,3685926,7
,Arizona,4,2020,2020,Cardia - Malignant neoplasms,C16.0,Male,M,10,3685926,Unreliable
,Arizona,4,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,Female,F,86,3735475,2.3
,Arizona,4,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,Male,M,113,3685926,3.1
,Arizona,4,2020,2020,Duodenum - Malignant neoplasms,C17.0,Male,M,18,3685926,Unreliable
,Arizona,4,2020,2020,Appendix - Malignant neoplasms,C18.1,Male,M,10,3685926,Unreliable
,Arizona,4,2020,2020,Sigmoid colon - Malignant neoplasms,C18.7,Male,M,11,3685926,Unreliable
,Arizona,4,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,Female,F,427,3735475,11.4
,Arizona,4,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,Male,M,461,3685926,12.5
,Arizona,4,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,Female,F,21,3735475,0.6
,Arizona,4,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,Male,M,26,3685926,0.7
,Arizona,4,2020,2020,Malignant neoplasm of rectum,C20,Female,F,67,3735475,1.8
,Arizona,4,2020,2020,Malignant neoplasm of rectum,C20,Male,M,73,3685926,2
,Arizona,4,2020,2020,"Anus, unspecified - Malignant neoplasms",C21.0,Female,F,18,3735475,Unreliable
,Arizona,4,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,Female,F,76,3735475,2
,Arizona,4,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,Male,M,192,3685926,5.2
,Arizona,4,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Female,F,75,3735475,2
,Arizona,4,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Male,M,72,3685926,2
,Arizona,4,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,Female,F,78,3735475,2.1
,Arizona,4,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,Male,M,137,3685926,3.7
,Arizona,4,2020,2020,Malignant neoplasm of gallbladder,C23,Female,F,29,3735475,0.8
,Arizona,4,2020,2020,Extrahepatic bile duct - Malignant neoplasms,C24.0,Female,F,10,3735475,Unreliable
,Arizona,4,2020,2020,Extrahepatic bile duct - Malignant neoplasms,C24.0,Male,M,14,3685926,Unreliable
,Arizona,4,2020,2020,"Biliary tract, unspecified - Malignant neoplasms",C24.9,Female,F,10,3735475,Unreliable
,Arizona,4,2020,2020,"Biliary tract, unspecified - Malignant neoplasms",C24.9,Male,M,10,3685926,Unreliable
,Arizona,4,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,Female,F,439,3735475,11.8
,Arizona,4,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,Male,M,528,3685926,14.3
,Arizona,4,2020,2020,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,Female,F,17,3735475,Unreliable
,Arizona,4,2020,2020,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,Male,M,22,3685926,0.6
,Arizona,4,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,Female,F,12,3735475,Unreliable
,Arizona,4,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,Male,M,55,3685926,1.5
,Arizona,4,2020,2020,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,Female,F,28,3735475,0.7
,Arizona,4,2020,2020,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,Male,M,18,3685926,Unreliable
,Arizona,4,2020,2020,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,Female,F,10,3735475,Unreliable
,Arizona,4,2020,2020,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,Male,M,17,3685926,Unreliable
,Arizona,4,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Female,F,1211,3735475,32.4
,Arizona,4,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Male,M,1293,3685926,35.1
,Arizona,4,2020,2020,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,Female,F,11,3735475,Unreliable
,Arizona,4,2020,2020,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,Male,M,11,3685926,Unreliable
,Arizona,4,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Female,F,58,3735475,1.6
,Arizona,4,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Male,M,133,3685926,3.6
,Arizona,4,2020,2020,Skin of scalp and neck - Malignant neoplasms,C44.4,Male,M,50,3685926,1.4
,Arizona,4,2020,2020,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,Female,F,16,3735475,Unreliable
,Arizona,4,2020,2020,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,Male,M,36,3685926,1
,Arizona,4,2020,2020,Mesothelioma of other sites - Malignant neoplasms,C45.7,Male,M,11,3685926,Unreliable
,Arizona,4,2020,2020,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,Male,M,26,3685926,0.7
,Arizona,4,2020,2020,"Peritoneum, unspecified - Malignant neoplasms",C48.2,Female,F,19,3735475,Unreliable
,Arizona,4,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,Female,F,21,3735475,0.6
,Arizona,4,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,Male,M,39,3685926,1.1
,Arizona,4,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,Female,F,869,3735475,23.3
,Arizona,4,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,Male,M,11,3685926,Unreliable
,Arizona,4,2020,2020,"Vulva, unspecified - Malignant neoplasms",C51.9,Female,F,22,3735475,0.6
,Arizona,4,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,Female,F,74,3735475,2
,Arizona,4,2020,2020,Endometrium - Malignant neoplasms,C54.1,Female,F,122,3735475,3.3
,Arizona,4,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,Female,F,87,3735475,2.3
,Arizona,4,2020,2020,Malignant neoplasm of ovary,C56,Female,F,298,3735475,8
,Arizona,4,2020,2020,Fallopian tube - Malignant neoplasms,C57.0,Female,F,10,3735475,Unreliable
,Arizona,4,2020,2020,"Female genital organ, unspecified - Malignant neoplasms",C57.9,Female,F,10,3735475,Unreliable
,Arizona,4,2020,2020,Malignant neoplasm of prostate,C61,Male,M,795,3685926,21.6
,Arizona,4,2020,2020,"Testis, unspecified - Malignant neoplasms",C62.9,Male,M,14,3685926,Unreliable
,Arizona,4,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,Female,F,91,3735475,2.4
,Arizona,4,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,Male,M,238,3685926,6.5
,Arizona,4,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,Female,F,95,3735475,2.5
,Arizona,4,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,Male,M,319,3685926,8.7
,Arizona,4,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,Female,F,143,3735475,3.8
,Arizona,4,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,Male,M,201,3685926,5.5
,Arizona,4,2020,2020,Malignant neoplasm of thyroid gland,C73,Female,F,33,3735475,0.9
,Arizona,4,2020,2020,Malignant neoplasm of thyroid gland,C73,Male,M,15,3685926,Unreliable
,Arizona,4,2020,2020,"Head, face and neck - Malignant neoplasms",C76.0,Male,M,16,3685926,Unreliable
,Arizona,4,2020,2020,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,C78.6,Female,F,11,3735475,Unreliable
,Arizona,4,2020,2020,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,Female,F,19,3735475,Unreliable
,Arizona,4,2020,2020,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,Male,M,23,3685926,0.6
,Arizona,4,2020,2020,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,C79.3,Female,F,10,3735475,Unreliable
,Arizona,4,2020,2020,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,C79.3,Male,M,12,3685926,Unreliable
,Arizona,4,2020,2020,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,Female,F,11,3735475,Unreliable
,Arizona,4,2020,2020,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,Male,M,40,3685926,1.1
,Arizona,4,2020,2020,Malignant neoplasm without specification of site,C80,Female,F,287,3735475,7.7
,Arizona,4,2020,2020,Malignant neoplasm without specification of site,C80,Male,M,273,3685926,7.4
,Arizona,4,2020,2020,"Hodgkin disease, unspecified",C81.9,Male,M,14,3685926,Unreliable
,Arizona,4,2020,2020,"Follicular non-Hodgkin lymphoma, unspecified",C82.9,Male,M,12,3685926,Unreliable
,Arizona,4,2020,2020,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,Male,M,22,3685926,0.6
,Arizona,4,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Female,F,36,3735475,1
,Arizona,4,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Male,M,57,3685926,1.5
,Arizona,4,2020,2020,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,Male,M,11,3685926,Unreliable
,Arizona,4,2020,2020,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Female,F,45,3735475,1.2
,Arizona,4,2020,2020,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Male,M,43,3685926,1.2
,Arizona,4,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,Female,F,70,3735475,1.9
,Arizona,4,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,Male,M,114,3685926,3.1
